x,y,u,v,p
0,0,0,0,8.32E-09
0.001,0,0,0,8.35E-06
0.002,0,0,0,2.26E-05
0.003,0,0,0,2.73E-05
0.004,0,0,0,1.59E-05
0.005,0,0,0,-1.39E-05
0.006,0,0,0,-6.24E-05
0.007,0,0,0,-0.00012843
0.008,0,0,0,-0.00021037
0.009,0,0,0,-0.00030639
0.01,0,0,0,-0.00041471
0.011,0,0,0,-0.00053382
0.012,0,0,0,-0.00066254
0.013,0,0,0,-0.00080008
0.014,0,0,0,-0.00094606
0.015,0,0,0,-0.0011004
0.016,0,0,0,-0.0012633
0.017,0,0,0,-0.0014352
0.018,0,0,0,-0.0016165
0.019,0,0,0,-0.0018079
0.02,0,0,0,-0.0020096
0.021,0,0,0,-0.0022223
0.022,0,0,0,-0.0024459
0.023,0,0,0,-0.0026807
0.024,0,0,0,-0.0029262
0.025,0,0,0,-0.0031819
0.026,0,0,0,-0.003447
0.027,0,0,0,-0.0037205
0.028,0,0,0,-0.0040007
0.029,0,0,0,-0.0042859
0.03,0,0,0,-0.0045739
0.031,0,0,0,-0.0048622
0.032,0,0,0,-0.0051476
0.033,0,0,0,-0.0054271
0.034,0,0,0,-0.0056968
0.035,0,0,0,-0.0059528
0.036,0,0,0,-0.006191
0.037,0,0,0,-0.0064068
0.038,0,0,0,-0.0065957
0.039,0,0,0,-0.0067532
0.04,0,0,0,-0.0068746
0.041,0,0,0,-0.0069558
0.042,0,0,0,-0.0069927
0.043,0,0,0,-0.0069818
0.044,0,0,0,-0.0069203
0.045,0,0,0,-0.0068058
0.046,0,0,0,-0.0066371
0.047,0,0,0,-0.0064139
0.048,0,0,0,-0.006137
0.049,0,0,0,-0.0058086
0.05,0,0,0,-0.0054323
0.051,0,0,0,-0.0050122
0.052,0,0,0,-0.0045533
0.053,0,0,0,-0.0040637
0.054,0,0,0,-0.0035522
0.055,0,0,0,-0.0030277
0.056,0,0,0,-0.0025003
0.057,0,0,0,-0.0019809
0.058,0,0,0,-0.0014808
0.059,0,0,0,-0.0010114
0.06,0,0,0,-0.00058357
0.061,0,0,0,-0.00020786
0.062,0,0,0,0.00010627
0.063,0,0,0,0.00035065
0.064,0,0,0,0.00051871
0.065,0,0,0,0.00060577
0.066,0,0,0,0.00060924
0.067,0,0,0,0.00052872
0.068,0,0,0,0.00036608
0.069,0,0,0,0.00012536
0.07,0,0,0,-0.00018737
0.071,0,0,0,-0.00056426
0.072,0,0,0,-0.00099598
0.073,0,0,0,-0.001472
0.074,0,0,0,-0.0019812
0.075,0,0,0,-0.0025122
0.076,0,0,0,-0.0030539
0.077,0,0,0,-0.0035957
0.078,0,0,0,-0.0041282
0.079,0,0,0,-0.0046427
0.08,0,0,0,-0.0051321
0.081,0,0,0,-0.0055909
0.082,0,0,0,-0.0060144
0.083,0,0,0,-0.0064002
0.084,0,0,0,-0.006747
0.085,0,0,0,-0.0070543
0.086,0,0,0,-0.0073229
0.087,0,0,0,-0.007554
0.088,0,0,0,-0.0077496
0.089,0,0,0,-0.0079121
0.09,0,0,0,-0.0080436
0.091,0,0,0,-0.0081466
0.092,0,0,0,-0.0082231
0.093,0,0,0,-0.008275
0.094,0,0,0,-0.0083039
0.095,0,0,0,-0.0083116
0.096,0,0,0,-0.0083005
0.097,0,0,0,-0.0082742
0.098,0,0,0,-0.0082393
0.099,0,0,0,-0.0082066
0.1,0,0,0,-0.0081926
0,0.001,0,0,-8.31E-06
0.001,0.001,6.67E-05,-6.67E-05,4.47E-08
0.002,0.001,0.00024879,-0.00014493,1.38E-05
0.003,0.001,0.00053097,-0.00020152,1.73E-05
0.004,0.001,0.00087256,-0.00023,4.90E-06
0.005,0.001,0.0012339,-0.00023465,-2.51E-05
0.006,0.001,0.0015838,-0.00022133,-7.28E-05
0.007,0.001,0.0018989,-0.00019545,-0.00013739
0.008,0.001,0.002163,-0.00016154,-0.00021727
0.009,0.001,0.0023655,-0.0001232,-0.00031081
0.01,0.001,0.002501,-8.32E-05,-0.00041637
0.011,0.001,0.0025673,-4.33E-05,-0.00053256
0.012,0.001,0.0025649,-4.89E-06,-0.00065828
0.013,0.001,0.0024955,3.16E-05,-0.0007928
0.014,0.001,0.0023612,6.63E-05,-0.00093573
0.015,0.001,0.0021642,9.96E-05,-0.001087
0.016,0.001,0.0019057,0.00013203,-0.0012468
0.017,0.001,0.0015859,0.00016429,-0.0014156
0.018,0.001,0.0012042,0.00019719,-0.0015937
0.019,0.001,0.00075857,0.00023142,-0.0017818
0.02,0.001,0.00024613,0.0002677,-0.0019802
0.021,0.001,-0.000337,0.00030655,-0.0021893
0.022,0.001,-0.00099521,0.00034832,-0.0024093
0.023,0.001,-0.0017332,0.00039314,-0.0026401
0.024,0.001,-0.0025552,0.00044097,-0.0028816
0.025,0.001,-0.0034654,0.00049159,-0.0031333
0.026,0.001,-0.0044669,0.00054469,-0.0033944
0.027,0.001,-0.0055624,0.00059979,-0.0036637
0.028,0.001,-0.0067534,0.00065632,-0.0039399
0.029,0.001,-0.0080403,0.00071364,-0.0042213
0.03,0.001,-0.009422,0.00077099,-0.0045056
0.031,0.001,-0.010896,0.00082751,-0.0047903
0.032,0.001,-0.012458,0.00088222,-0.0050727
0.033,0.001,-0.014102,0.00093407,-0.0053495
0.034,0.001,-0.01582,0.00098193,-0.0056171
0.035,0.001,-0.017602,0.0010246,-0.0058717
0.036,0.001,-0.019436,0.0010609,-0.006109
0.037,0.001,-0.021308,0.0010894,-0.0063248
0.038,0.001,-0.023203,0.0011091,-0.0065144
0.039,0.001,-0.025102,0.0011186,-0.0066735
0.04,0.001,-0.026987,0.0011168,-0.0067975
0.041,0.001,-0.028837,0.0011027,-0.0068821
0.042,0.001,-0.030631,0.0010753,-0.0069235
0.043,0.001,-0.032344,0.0010339,-0.0069179
0.044,0.001,-0.033954,0.00097782,-0.0068626
0.045,0.001,-0.035438,0.00090673,-0.0067553
0.046,0.001,-0.036772,0.00082049,-0.0065946
0.047,0.001,-0.037932,0.00071919,-0.0063801
0.048,0.001,-0.038897,0.00060318,-0.0061127
0.049,0.001,-0.039647,0.00047289,-0.0057944
0.05,0.001,-0.040162,0.00033019,-0.0054285
0.051,0.001,-0.040426,0.00017592,-0.0050194
0.052,0.001,-0.040427,1.26E-05,-0.0045716
0.053,0.001,-0.040152,-0.00015764,-0.0040929
0.054,0.001,-0.039592,-0.00033426,-0.0035922
0.055,0.001,-0.038747,-0.00051391,-0.0030784
0.056,0.001,-0.037616,-0.00069345,-0.0025613
0.057,0.001,-0.036205,-0.00086969,-0.0020518
0.058,0.001,-0.034524,-0.0010394,-0.001561
0.059,0.001,-0.032587,-0.0011992,-0.0011001
0.06,0.001,-0.030414,-0.0013458,-0.0006799
0.061,0.001,-0.028028,-0.0014758,-0.0003108
0.062,0.001,-0.025459,-0.0015863,-2.17E-06
0.063,0.001,-0.022738,-0.0016745,0.00023789
0.064,0.001,-0.019901,-0.001738,0.00040288
0.065,0.001,-0.016988,-0.001775,0.00048818
0.066,0.001,-0.014038,-0.0017844,0.00049123
0.067,0.001,-0.011095,-0.0017658,0.00041164
0.068,0.001,-0.0082005,-0.0017195,0.00025126
0.069,0.001,-0.0053954,-0.0016467,1.41E-05
0.07,0.001,-0.002719,-0.0015492,-0.00029377
0.071,0.001,-0.00020753,-0.0014299,-0.00066462
0.072,0.001,0.002107,-0.001292,-0.0010892
0.073,0.001,0.0041974,-0.0011392,-0.0015572
0.074,0.001,0.0060424,-0.00097564,-0.0020577
0.075,0.001,0.0076271,-0.00080599,-0.0025795
0.076,0.001,0.0089433,-0.00063507,-0.0031116
