x,y,u,v,p
0.0,0.0,0.0,0.0,-1.7599999999999999e-06
0.001,0.0,0.0,0.0,-7.775000000000001e-06
0.002,0.0,0.0,0.0,-6.75e-05
0.003,0.0,0.0,0.0,-0.0002315
0.004,0.0,0.0,0.0,-0.0004975
0.005,0.0,0.0,0.0,-0.0008325000000000001
0.006,0.0,0.0,0.0,-0.0012125
0.007,0.0,0.0,0.0,-0.0016075000000000002
0.008,0.0,0.0,0.0,-0.0020025
0.009,0.0,0.0,0.0,-0.0023775
0.01,0.0,0.0,0.0,-0.0027245
0.011,0.0,0.0,0.0,-0.00303025
0.012,0.0,0.0,0.0,-0.0032875
0.013,0.0,0.0,0.0,-0.0034892499999999997
0.014,0.0,0.0,0.0,-0.003631
0.015,0.0,0.0,0.0,-0.0037085
0.016,0.0,0.0,0.0,-0.003719
0.017,0.0,0.0,0.0,-0.0036605
0.018,0.0,0.0,0.0,-0.0035315000000000004
0.019,0.0,0.0,0.0,-0.0033315000000000003
0.02,0.0,0.0,0.0,-0.00306
0.021,0.0,0.0,0.0,-0.00271725
0.022,0.0,0.0,0.0,-0.0023025
0.023,0.0,0.0,0.0,-0.0018199999999999998
0.024,0.0,0.0,0.0,-0.0012675
0.025,0.0,0.0,0.0,-0.0006475
0.026,0.0,0.0,0.0,3.85e-05
0.027,0.0,0.0,0.0,0.00079
0.028,0.0,0.0,0.0,0.0016025
0.029,0.0,0.0,0.0,0.0024775
0.03,0.0,0.0,0.0,0.0034107499999999997
0.031,0.0,0.0,0.0,0.00440075
0.032,0.0,0.0,0.0,0.00544575
0.033,0.0,0.0,0.0,0.00654275
0.034,0.0,0.0,0.0,0.00769
0.035,0.0,0.0,0.0,0.008885
0.036,0.0,0.0,0.0,0.010124999999999999
0.037,0.0,0.0,0.0,0.01140775
0.038,0.0,0.0,0.0,0.012730249999999999
0.039,0.0,0.0,0.0,0.0140905
0.04,0.0,0.0,0.0,0.01548525
0.041,0.0,0.0,0.0,0.01691175
0.042,0.0,0.0,0.0,0.01836775
0.043,0.0,0.0,0.0,0.01984975
0.044,0.0,0.0,0.0,0.02135525
0.045,0.0,0.0,0.0,0.022881250000000002
0.046,0.0,0.0,0.0,0.0244245
0.047,0.0,0.0,0.0,0.0259825
0.048,0.0,0.0,0.0,0.0275525
0.049,0.0,0.0,0.0,0.029129999999999996
0.05,0.0,0.0,0.0,0.0307125
0.051,0.0,0.0,0.0,0.0322975
0.052,0.0,0.0,0.0,0.0338825
0.053,0.0,0.0,0.0,0.0354625
0.054,0.0,0.0,0.0,0.037035
0.055,0.0,0.0,0.0,0.0385975
0.056,0.0,0.0,0.0,0.040147499999999996
0.057,0.0,0.0,0.0,0.04168
0.058,0.0,0.0,0.0,0.0431925
0.059,0.0,0.0,0.0,0.0446825
0.06,0.0,0.0,0.0,0.046145000000000005
0.061,0.0,0.0,0.0,0.047580000000000004
0.062,0.0,0.0,0.0,0.048979999999999996
0.063,0.0,0.0,0.0,0.050347499999999996
0.064,0.0,0.0,0.0,0.051675
0.065,0.0,0.0,0.0,0.05296
0.066,0.0,0.0,0.0,0.0542025
0.067,0.0,0.0,0.0,0.055395
0.068,0.0,0.0,0.0,0.05654
0.069,0.0,0.0,0.0,0.057629999999999994
0.07,0.0,0.0,0.0,0.058667500000000004
0.071,0.0,0.0,0.0,0.059645
0.072,0.0,0.0,0.0,0.060559999999999996
0.073,0.0,0.0,0.0,0.061415000000000004
0.074,0.0,0.0,0.0,0.0622025
0.075,0.0,0.0,0.0,0.06292500000000001
0.076,0.0,0.0,0.0,0.0635775
0.077,0.0,0.0,0.0,0.0641575
0.078,0.0,0.0,0.0,0.0646675
0.079,0.0,0.0,0.0,0.0651025
0.08,0.0,0.0,0.0,0.065465
0.081,0.0,0.0,0.0,0.06575
0.082,0.0,0.0,0.0,0.0659625
0.083,0.0,0.0,0.0,0.06609749999999999
0.084,0.0,0.0,0.0,0.06616
0.085,0.0,0.0,0.0,0.06615
0.086,0.0,0.0,0.0,0.0660675
0.087,0.0,0.0,0.0,0.06591999999999999
0.088,0.0,0.0,0.0,0.0657075
0.089,0.0,0.0,0.0,0.0654375
0.09,0.0,0.0,0.0,0.06511499999999999
0.091,0.0,0.0,0.0,0.0647525
0.092,0.0,0.0,0.0,0.064355
0.093,0.0,0.0,0.0,0.0639375
0.094,0.0,0.0,0.0,0.063515
0.095,0.0,0.0,0.0,0.06310750000000001
0.096,0.0,0.0,0.0,0.06273999999999999
0.097,0.0,0.0,0.0,0.0624325
0.098,0.0,0.0,0.0,0.0622225
0.099,0.0,0.0,0.0,0.06212499999999999
0.1,0.0,0.0,0.0,0.0621025
0.0,0.001,0.0,0.0,3.45e-05
0.001,0.001,8.6e-06,-8e-06,2.825e-05
0.002,0.001,1.6950000000000002e-05,-7.349999999999999e-06,-2.975e-05
0.003,0.001,1.865e-05,-2.0100000000000002e-06,-0.00018525
0.004,0.001,9.299999999999999e-06,5.75e-06,-0.0004325
0.005,0.001,-1.3549999999999999e-05,1.435e-05,-0.0007475
0.006,0.001,-5.05e-05,2.31e-05,-0.0011
0.007,0.001,-0.00010200000000000001,3.145e-05,-0.00147
0.008,0.001,-0.000167,3.925e-05,-0.0018375
0.009,0.001,-0.000244,4.6399999999999996e-05,-0.00219
0.01,0.001,-0.000333,5.3e-05,-0.0025145000000000002
0.011,0.001,-0.00043149999999999997,5.85e-05,-0.0028002500000000002
0.012,0.001,-0.00053965,6.35e-05,-0.0030392500000000003
0.013,0.001,-0.0006554999999999999,6.75e-05,-0.0032255
0.014,0.001,-0.0007780500000000001,7.099999999999999e-05,-0.0033537500000000004
0.015,0.001,-0.0009062499999999999,7.400000000000001e-05,-0.00342
0.016,0.001,-0.0010390500000000001,7.649999999999999e-05,-0.00342125
0.017,0.001,-0.00117555,7.8e-05,-0.0033555
0.018,0.001,-0.0013147500000000002,7.950000000000001e-05,-0.003221
0.019,0.001,-0.00145595,8.049999999999999e-05,-0.0030175
0.02,0.001,-0.0015982499999999998,8.1e-05,-0.0027440000000000003
0.021,0.001,-0.00174105,8.1e-05,-0.0024000000000000002
0.022,0.001,-0.0018836,8.049999999999999e-05,-0.0019874999999999997
0.023,0.001,-0.0020254,7.999999999999999e-05,-0.0015075000000000002
0.024,0.001,-0.0021658,7.900000000000001e-05,-0.0009575
0.025,0.001,-0.00230435,7.8e-05,-0.0003425
0.026,0.001,-0.0024406,7.649999999999999e-05,0.00033749999999999996
0.027,0.001,-0.00257405,7.45e-05,0.0010825000000000001
0.028,0.001,-0.0027044,7.25e-05,0.0018899999999999998
0.029,0.001,-0.00283125,7.05e-05,0.0027555
0.03,0.001,-0.00295425,6.85e-05,0.00368
0.031,0.001,-0.0030730999999999996,6.6e-05,0.00466075
0.032,0.001,-0.00318755,6.35e-05,0.0056955
0.033,0.001,-0.0032972999999999995,6.049999999999999e-05,0.00678225
0.034,0.001,-0.00340215,5.8e-05,0.00791825
0.035,0.001,-0.0035019,5.4999999999999995e-05,0.0091015
0.036,0.001,-0.0035963,5.2000000000000004e-05,0.0103295
0.037,0.001,-0.00368515,4.8650000000000003e-05,0.0115995
0.038,0.001,-0.00376835,4.54e-05,0.01290925
0.039,0.001,-0.0038456999999999996,4.2050000000000006e-05,0.01425625
0.04,0.001,-0.00391705,3.86e-05,0.0156375
0.041,0.001,-0.00398225,3.51e-05,0.01705025
0.042,0.001,-0.0040412,3.155e-05,0.018492
0.043,0.001,-0.0040938500000000004,2.795e-05,0.01995975
0.044,0.001,-0.00414,2.43e-05,0.021450749999999998
0.045,0.001,-0.0041796,2.0549999999999998e-05,0.022962
0.046,0.001,-0.0042126,1.6800000000000002e-05,0.02449075
0.047,0.001,-0.00423895,1.3000000000000001e-05,0.0260325
0.048,0.001,-0.0042585,9.2e-06,0.0275875
0.049,0.001,-0.0042713000000000004,5.35e-06,0.02915
0.05,0.001,-0.0042773,1.495e-06,0.030717500000000002
0.051,0.001,-0.0042764000000000005,-2.38e-06,0.0322875
0.052,0.001,-0.004268650000000001,-6.25e-06,0.0338575
0.053,0.001,-0.0042540500000000005,-1.015e-05,0.0354225
0.054,0.001,-0.0042326,-1.4e-05,0.03698
0.055,0.001,-0.0042043,-1.785e-05,0.0385275
0.056,0.001,-0.0041692,-2.17e-05,0.0400625
0.057,0.001,-0.0041272999999999995,-2.5500000000000003e-05,0.041580000000000006
0.058,0.001,-0.0040787,-2.93e-05,0.0430775
0.059,0.001,-0.0040234500000000005,-3.3050000000000004e-05,0.0445525
0.06,0.001,-0.0039617,-3.67e-05,0.046
0.061,0.001,-0.0038934,-4.0350000000000005e-05,0.04742
0.062,0.001,-0.0038188000000000002,-4.39e-05,0.0488075
0.063,0.001,-0.0037378999999999997,-4.74e-05,0.05016
0.064,0.001,-0.0036509999999999997,-5.1000000000000006e-05,0.0514725
0.065,0.001,-0.0035581000000000002,-5.4e-05,0.0527475
0.066,0.001,-0.0034595,-5.75e-05,0.053974999999999995
0.067,0.001,-0.0033553000000000003,-6.049999999999999e-05,0.0551575
0.068,0.001,-0.0032457500000000004,-6.35e-05,0.05629
0.069,0.001,-0.00313115,-6.6e-05,0.057370000000000004
0.07,0.001,-0.0030117,-6.9e-05,0.058394999999999996
0.071,0.001,-0.00288775,-7.15e-05,0.059365
0.072,0.001,-0.00275955,-7.35e-05,0.0602725
0.073,0.001,-0.0026275,-7.6e-05,0.061117500000000005
0.074,0.001,-0.002492,-7.75e-05,0.0619
0.075,0.001,-0.00235345,-7.950000000000001e-05,0.062615
0.076,0.001,-0.0022123,-8.049999999999999e-05,0.0632625
0.077,0.001,-0.0020690500000000002,-8.15e-05,0.06384000000000001
0.078,0.001,-0.00192425,-8.25e-05,0.0643475
0.079,0.001,-0.0017785000000000001,-8.3e-05,0.06478
0.08,0.001,-0.0016324500000000001,-8.3e-05,0.06514249999999999
0.081,0.001,-0.00148675,-8.25e-05,0.06543
0.082,0.001,-0.00134225,-8.15e-05,0.06564500000000001
0.083,0.001,-0.0011997000000000002,-7.999999999999999e-05,0.0657875
0.084,0.001,-0.00106,-7.85e-05,0.06585500000000001
0.085,0.001,-0.0009241000000000001,-7.6e-05,0.06585500000000001
0.086,0.001,-0.0007929500000000001,-7.3e-05,0.065785
0.087,0.001,-0.00066765,-6.9e-05,0.06565
