x,y,u,v,p
0,0,0,0,8.09E-09
0.001,0,0,0,9.04E-06
0.002,0,0,0,2.49E-05
0.003,0,0,0,3.17E-05
0.004,0,0,0,2.22E-05
0.005,0,0,0,-6.35E-06
0.006,0,0,0,-5.43E-05
0.007,0,0,0,-0.00012042
0.008,0,0,0,-0.00020298
0.009,0,0,0,-0.0002998
0.01,0,0,0,-0.00040884
0.011,0,0,0,-0.00052838
0.012,0,0,0,-0.00065716
0.013,0,0,0,-0.0007944
0.014,0,0,0,-0.00093985
0.015,0,0,0,-0.0010937
0.016,0,0,0,-0.0012565
0.017,0,0,0,-0.0014289
0.018,0,0,0,-0.0016118
0.019,0,0,0,-0.0018062
0.02,0,0,0,-0.0020128
0.021,0,0,0,-0.0022324
0.022,0,0,0,-0.0024653
0.023,0,0,0,-0.002712
0.024,0,0,0,-0.0029724
0.025,0,0,0,-0.0032461
0.026,0,0,0,-0.0035325
0.027,0,0,0,-0.0038306
0.028,0,0,0,-0.004139
0.029,0,0,0,-0.0044559
0.03,0,0,0,-0.004779
0.031,0,0,0,-0.0051056
0.032,0,0,0,-0.0054325
0.033,0,0,0,-0.0057561
0.034,0,0,0,-0.0060721
0.035,0,0,0,-0.0063761
0.036,0,0,0,-0.006663
0.037,0,0,0,-0.0069277
0.038,0,0,0,-0.0071645
0.039,0,0,0,-0.0073678
0.04,0,0,0,-0.0075319
0.041,0,0,0,-0.0076514
0.042,0,0,0,-0.0077211
0.043,0,0,0,-0.0077361
0.044,0,0,0,-0.0076924
0.045,0,0,0,-0.0075865
0.046,0,0,0,-0.0074163
0.047,0,0,0,-0.0071804
0.048,0,0,0,-0.0068791
0.049,0,0,0,-0.0065137
0.05,0,0,0,-0.006088
0.051,0,0,0,-0.0056069
0.052,0,0,0,-0.0050756
0.053,0,0,0,-0.0045006
0.054,0,0,0,-0.0038931
0.055,0,0,0,-0.0032651
0.056,0,0,0,-0.0026275
0.057,0,0,0,-0.0019933
0.058,0,0,0,-0.0013763
0.059,0,0,0,-0.00079056
0.06,0,0,0,-0.00024992
0.061,0,0,0,0.00023233
0.062,0,0,0,0.00064393
0.063,0,0,0,0.00097412
0.064,0,0,0,0.0012141
0.065,0,0,0,0.0013573
0.066,0,0,0,0.0013998
0.067,0,0,0,0.0013407
0.068,0,0,0,0.0011819
0.069,0,0,0,0.00092818
0.07,0,0,0,0.00058694
0.071,0,0,0,0.0001681
0.072,0,0,0,-0.00031651
0.073,0,0,0,-0.00085353
0.074,0,0,0,-0.0014286
0.075,0,0,0,-0.0020273
0.076,0,0,0,-0.0026358
0.077,0,0,0,-0.0032409
0.078,0,0,0,-0.003831
0.079,0,0,0,-0.004396
0.08,0,0,0,-0.0049277
0.081,0,0,0,-0.0054195
0.082,0,0,0,-0.0058673
0.083,0,0,0,-0.006269
0.084,0,0,0,-0.0066241
0.085,0,0,0,-0.0069332
0.086,0,0,0,-0.0071981
0.087,0,0,0,-0.0074215
0.088,0,0,0,-0.0076066
0.089,0,0,0,-0.007757
0.09,0,0,0,-0.0078761
0.091,0,0,0,-0.0079673
0.092,0,0,0,-0.0080333
0.093,0,0,0,-0.0080766
0.094,0,0,0,-0.0080994
0.095,0,0,0,-0.0081034
0.096,0,0,0,-0.0080908
0.097,0,0,0,-0.008065
0.098,0,0,0,-0.0080318
0.099,0,0,0,-0.0080012
0.1,0,0,0,-0.007988
0,0.001,0,0,-8.95E-06
0.001,0.001,7.89E-05,-7.91E-05,9.57E-08
0.002,0.001,0.00030342,-0.00017812,1.54E-05
0.003,0.001,0.00065787,-0.00025239,2.08E-05
0.004,0.001,0.0010924,-0.00029175,1.02E-05
0.005,0.001,0.0015571,-0.00030049,-1.87E-05
0.006,0.001,0.0020115,-0.00028562,-6.60E-05
0.007,0.001,0.0024249,-0.0002541,-0.00013071
0.008,0.001,0.0027761,-0.00021211,-0.00021124
0.009,0.001,0.0030518,-0.00016471,-0.00030559
0.01,0.001,0.0032456,-0.0001158,-0.0004119
0.011,0.001,0.0033561,-6.81E-05,-0.00052856
0.012,0.001,0.0033854,-2.34E-05,-0.00065441
0.013,0.001,0.0033376,1.79E-05,-0.00078873
0.014,0.001,0.0032168,5.58E-05,-0.00093127
0.015,0.001,0.0030267,9.12E-05,-0.0010822
0.016,0.001,0.0027697,0.00012527,-0.001242
0.017,0.001,0.0024462,0.00015928,-0.0014114
0.018,0.001,0.0020549,0.00019436,-0.0015913
0.019,0.001,0.0015927,0.00023162,-0.0017824
0.02,0.001,0.0010551,0.00027193,-0.0019857
0.021,0.001,0.00043623,0.00031606,-0.0022018
0.022,0.001,-0.00027061,0.00036458,-0.002431
0.023,0.001,-0.0010724,0.00041765,-0.0026738
0.024,0.001,-0.0019766,0.00047531,-0.00293
0.025,0.001,-0.0029895,0.00053732,-0.0031994
0.026,0.001,-0.0041164,0.00060323,-0.0034814
0.027,0.001,-0.0053619,0.00067254,-0.0037751
0.028,0.001,-0.0067291,0.0007446,-0.0040791
0.029,0.001,-0.0082198,0.00081856,-0.0043916
0.03,0.001,-0.009834,0.00089348,-0.0047106
0.031,0.001,-0.01157,0.00096834,-0.0050333
0.032,0.001,-0.013423,0.0010419,-0.0053567
0.033,0.001,-0.015387,0.0011129,-0.0056772
0.034,0.001,-0.017454,0.0011798,-0.0059907
0.035,0.001,-0.019611,0.0012411,-0.0062928
0.036,0.001,-0.021845,0.0012952,-0.0065785
0.037,0.001,-0.024138,0.0013404,-0.0068428
0.038,0.001,-0.026472,0.001375,-0.0070801
0.039,0.001,-0.028825,0.0013973,-0.0072848
0.04,0.001,-0.031174,0.0014058,-0.0074514
0.041,0.001,-0.033492,0.0013991,-0.0075743
0.042,0.001,-0.035752,0.0013758,-0.0076484
0.043,0.001,-0.037925,0.0013347,-0.0076689
0.044,0.001,-0.039983,0.001275,-0.0076316
0.045,0.001,-0.041895,0.001196,-0.0075332
0.046,0.001,-0.043631,0.0010974,-0.0073712
0.047,0.001,-0.045162,0.0009791,-0.0071444
0.048,0.001,-0.046459,0.00084134,-0.0068529
0.049,0.001,-0.047497,0.00068453,-0.006498
0.05,0.001,-0.04825,0.00050916,-0.0060833
0.051,0.001,-0.048695,0.00031979,-0.0056132
0.052,0.001,-0.048815,0.00011651,-0.0050927
0.053,0.001,-0.048597,-9.81E-05,-0.0045295
0.054,0.001,-0.048025,-0.00031989,-0.0039341
0.055,0.001,-0.047093,-0.00054881,-0.0033172
0.056,0.001,-0.045802,-0.00078017,-0.0026904
0.057,0.001,-0.044156,-0.0010095,-0.0020665
0.058,0.001,-0.042165,-0.0012324,-0.0014591
0.059,0.001,-0.039844,-0.0014441,-0.00088216
0.06,0.001,-0.037217,-0.0016403,-0.00034941
0.061,0.001,-0.034312,-0.0018164,0.00012599
0.062,0.001,-0.031163,-0.001968,0.00053187
0.063,0.001,-0.02781,-0.002091,0.00085756
0.064,0.001,-0.0243,-0.0021819,0.0010943
0.065,0.001,-0.020682,-0.0022378,0.0012356
0.066,0.001,-0.017007,-0.0022566,0.0012777
0.067,0.001,-0.013333,-0.0022373,0.0012195
0.068,0.001,-0.0097136,-0.0021801,0.001063
0.069,0.001,-0.0062049,-0.0020862,0.00081296
0.07,0.001,-0.0028594,-0.0019582,0.00047674
0.071,0.001,0.00027391,-0.0017999,6.42E-05
0.072,0.001,0.0031514,-0.0016157,-0.00041289
0.073,0.001,0.0057359,-0.0014107,-0.0009414
0.074,0.001,0.0079986,-0.0011911,-0.0015073
0.075,0.001,0.00992,-0.00096388,-0.0020964
0.076,0.001,0.01149,-0.00073643,-0.0026948
0.077,0.001,0.012706,-0.00051368,-0.0032893
0.078,0.001,0.013573,-0.00030001,-0.0038685
0.079,0.001,0.014106,-0.00010198,-0.0044227
0.08,0.001,0.01433,7.54E-05,-0.0049441
0.081,0.001,0.014274,0.00022991,-0.0054265
0.082,0.001,0.013971,0.00036051,-0.0058658
0.083,0.001,0.013457,0.00046708,-0.0062598
0.084,0.001,0.012767,0.00055017,-0.0066083
0.085,0.001,0.011938,0.00061099,-0.0069118
0.086,0.001,0.011004,0.00065139,-0.0071722
0.087,0.001,0.0099969,0.00067379,-0.0073922
0.088,0.001,0.0089452,0.00068113,-0.007575
0.089,0.001,0.007873,0.0006763,-0.0077239
0.09,0.001,0.0068009,0.00066182,-0.0078423
0.091,0.001,0.0057457,0.00063954,-0.0079335
0.092,0.001,0.0047225,0.00061032,-0.0080004
0.093,0.001,0.0037454,0.0005737,-0.0080453
0.094,0.001,0.00283,0.00052758,-0.0080703
0.095,0.001,0.0019958,0.0004681,-0.0080774
0.096,0.001,0.0012676,0.00039002,-0.0080686
0.097,0.001,0.00067708,0.00028834,-0.0080469
0.098,0.001,0.00026025,0.00016392,-0.0080171
0.099,0.001,4.33E-05,4.11E-05,-0.0079878
0.1,0.001,0,0,-0.0079747
0,0.002,0,0,-2.49E-05
0.001,0.002,0.00017798,-0.00030325,-1.52E-05
0.002,0.002,0.00059272,-0.00059177,2.02E-07
0.003,0.002,0.0011991,-0.00079854,3.86E-06
0.004,0.002,0.0019181,-0.00090632,-8.63E-06
0.005,0.002,0.0026726,-0.00092519,-3.80E-05
0.006,0.002,0.0033995,-0.00087302,-8.43E-05
0.007,0.002,0.0040497,-0.0007688,-0.00014663
0.008,0.002,0.0045875,-0.00063012,-0.0002235
0.009,0.002,0.0049892,-0.00047179,-0.00031325
0.01,0.002,0.005242,-0.00030571,-0.00041429
0.011,0.002,0.0053412,-0.00014057,-0.00052527
0.012,0.002,0.0052875,1.85E-05,-0.00064516
0.013,0.002,0.0050845,0.00016937,-0.00077336
0.014,0.002,0.0047369,0.00031225,-0.00090967
0.015,0.002,0.0042486,0.00044901,-0.0010543
0.016,0.002,0.0036218,0.00058272,-0.0012077
0.017,0.002,0.0028559,0.0007172,-0.0013706
0.018,0.002,0.001947,0.00085625,-0.0015438
0.019,0.002,0.00088855,0.0010032,-0.001728
0.02,0.002,-0.00032839,0.001161,-0.0019239
0.021,0.002,-0.0017141,0.0013315,-0.0021324
0.022,0.002,-0.0032796,0.0015159,-0.0023538
0.023,0.002,-0.0050357,0.0017144,-0.0025884
0.024,0.002,-0.0069929,0.0019265,-0.0028362
0.025,0.002,-0.0091603,0.0021507,-0.003097
0.026,0.002,-0.011545,0.002385,-0.0033704
0.027,0.002,-0.014151,0.0026273,-0.0036556
0.028,0.002,-0.016979,0.0028747,-0.0039514
0.029,0.002,-0.02003,0.003124,-0.0042562
0.03,0.002,-0.023296,0.0033715,-0.0045679
0.031,0.002,-0.026769,0.0036131,-0.0048843
0.032,0.002,-0.030434,0.0038443,-0.0052023
0.033,0.002,-0.034274,0.0040603,-0.0055185
0.034,0.002,-0.038266,0.0042558,-0.0058291
0.035,0.002,-0.042382,0.0044257,-0.0061299
0.036,0.002,-0.046591,0.0045646,-0.006416
0.037,0.002,-0.050856,0.0046675,-0.0066825
0.038,0.002,-0.055139,0.0047293,-0.0069238
0.039,0.002,-0.059396,0.0047453,-0.0071346
0.04,0.002,-0.063582,0.0047115,-0.0073093
0.041,0.002,-0.06765,0.0046243,-0.0074423
0.042,0.002,-0.071551,0.0044807,-0.0075284
