x,y,u,v,p
0.0,0.0,0.0,0.0,8.0625e-09
0.001,0.0,0.0,0.0,1.7125e-06
0.002,0.0,0.0,0.0,-2.93125e-05
0.003,0.0,0.0,0.0,-0.00013875
0.004,0.0,0.0,0.0,-0.000329375
0.005,0.0,0.0,0.0,-0.0005893750000000001
0.006,0.0,0.0,0.0,-0.000904
0.007,0.0,0.0,0.0,-0.0012588125000000002
0.008,0.0,0.0,0.0,-0.0016413125
0.009,0.0,0.0,0.0,-0.0020400625
0.01,0.0,0.0,0.0,-0.002445
0.011,0.0,0.0,0.0,-0.002847375
0.012,0.0,0.0,0.0,-0.0032398125
0.013,0.0,0.0,0.0,-0.003615875
0.014,0.0,0.0,0.0,-0.0039700625
0.015,0.0,0.0,0.0,-0.00429775
0.016,0.0,0.0,0.0,-0.004595125
0.017,0.0,0.0,0.0,-0.0048589374999999995
0.018,0.0,0.0,0.0,-0.0050865
0.019,0.0,0.0,0.0,-0.005275625
0.02,0.0,0.0,0.0,-0.005424625
0.021,0.0,0.0,0.0,-0.005532125
0.022,0.0,0.0,0.0,-0.0055970625
0.023,0.0,0.0,0.0,-0.00561875
0.024,0.0,0.0,0.0,-0.0055966875
0.025,0.0,0.0,0.0,-0.005530625
0.026,0.0,0.0,0.0,-0.005420625
0.027,0.0,0.0,0.0,-0.0052666875
0.028,0.0,0.0,0.0,-0.00506925
0.029,0.0,0.0,0.0,-0.00482875
0.03,0.0,0.0,0.0,-0.00454575
0.031,0.0,0.0,0.0,-0.004221
0.032,0.0,0.0,0.0,-0.003855375
0.033,0.0,0.0,0.0,-0.0034498125
0.034,0.0,0.0,0.0,-0.003005375
0.035,0.0,0.0,0.0,-0.0025233125
0.036,0.0,0.0,0.0,-0.002004875
0.037,0.0,0.0,0.0,-0.0014515
0.038,0.0,0.0,0.0,-0.0008646875
0.039,0.0,0.0,0.0,-0.00024625
0.04,0.0,0.0,0.0,0.00040249999999999997
0.041,0.0,0.0,0.0,0.001079625
0.042,0.0,0.0,0.0,0.0017828750000000002
0.043,0.0,0.0,0.0,0.002510375
0.044,0.0,0.0,0.0,0.0032599375000000002
0.045,0.0,0.0,0.0,0.00402925
0.046,0.0,0.0,0.0,0.0048159375
0.047,0.0,0.0,0.0,0.005617499999999999
0.048,0.0,0.0,0.0,0.0064312499999999995
0.049,0.0,0.0,0.0,0.0072543749999999995
