x,y,u,v,p
0.0,0.0,0.0,0.0,2.222222222222222e-09
0.001,0.0,0.0,0.0,3.44e-07
0.002,0.0,0.0,0.0,-1.0888888888888888e-05
0.003,0.0,0.0,0.0,-4.895555555555555e-05
0.004,0.0,0.0,0.0,-0.00011481333333333332
0.005,0.0,0.0,0.0,-0.00020373333333333332
0.006,0.0,0.0,0.0,-0.00031059999999999996
0.007,0.0,0.0,0.0,-0.0004306488888888889
0.008,0.0,0.0,0.0,-0.0005595999999999999
0.009,0.0,0.0,0.0,-0.0006937777777777778
0.01,0.0,0.0,0.0,-0.0008300444444444444
0.011,0.0,0.0,0.0,-0.0009658222222222221
0.012,0.0,0.0,0.0,-0.0010989777777777776
0.013,0.0,0.0,0.0,-0.0012279111111111111
0.014,0.0,0.0,0.0,-0.0013511999999999999
0.015,0.0,0.0,0.0,-0.0014678222222222223
0.016,0.0,0.0,0.0,-0.0015769333333333334
0.017,0.0,0.0,0.0,-0.001677911111111111
0.018,0.0,0.0,0.0,-0.001770311111111111
0.019,0.0,0.0,0.0,-0.0018536888888888887
0.02,0.0,0.0,0.0,-0.0019277777777777778
0.021,0.0,0.0,0.0,-0.0019922666666666667
0.022,0.0,0.0,0.0,-0.0020469777777777777
0.023,0.0,0.0,0.0,-0.0020917333333333333
0.024,0.0,0.0,0.0,-0.002126311111111111
0.025,0.0,0.0,0.0,-0.0021504444444444444
0.026,0.0,0.0,0.0,-0.0021640444444444443
0.027,0.0,0.0,0.0,-0.0021667555555555554
0.028,0.0,0.0,0.0,-0.002158444444444444
0.029,0.0,0.0,0.0,-0.0021387555555555555
0.03,0.0,0.0,0.0,-0.0021075555555555552
0.031,0.0,0.0,0.0,-0.0020645333333333335
0.032,0.0,0.0,0.0,-0.002009511111111111
0.033,0.0,0.0,0.0,-0.0019421777777777777
0.034,0.0,0.0,0.0,-0.0018624000000000002
0.035,0.0,0.0,0.0,-0.0017699999999999999
0.036,0.0,0.0,0.0,-0.0016648444444444443
0.037,0.0,0.0,0.0,-0.0015469777777777777
0.038,0.0,0.0,0.0,-0.0014163111111111112
0.039,0.0,0.0,0.0,-0.0012729333333333333
0.04,0.0,0.0,0.0,-0.001117111111111111
0.041,0.0,0.0,0.0,-0.0009490666666666666
0.042,0.0,0.0,0.0,-0.0007691555555555555
0.043,0.0,0.0,0.0,-0.0005778666666666667
0.044,0.0,0.0,0.0,-0.00037580888888888886
0.045,0.0,0.0,0.0,-0.0001637111111111111
0.046,0.0,0.0,0.0,5.75911111111111e-05
0.047,0.0,0.0,0.0,0.00028713777777777776
0.048,0.0,0.0,0.0,0.0005238222222222221
0.049,0.0,0.0,0.0,0.0007664444444444444
0.05,0.0,0.0,0.0,0.0010136888888888887
0.051,0.0,0.0,0.0,0.0012640888888888887
0.052,0.0,0.0,0.0,0.0015161333333333332
0.053,0.0,0.0,0.0,0.0017681777777777776
0.054,0.0,0.0,0.0,0.002018488888888889
0.055,0.0,0.0,0.0,0.002265333333333333
0.056,0.0,0.0,0.0,0.002506888888888889
0.057,0.0,0.0,0.0,0.0027412444444444442
0.058,0.0,0.0,0.0,0.0029666222222222223
0.059,0.0,0.0,0.0,0.0031811111111111107
0.06,0.0,0.0,0.0,0.003382933333333333
0.061,0.0,0.0,0.0,0.0035703555555555554
0.062,0.0,0.0,0.0,0.003741688888888889
0.063,0.0,0.0,0.0,0.0038954222222222223
0.064,0.0,0.0,0.0,0.004030044444444445
0.065,0.0,0.0,0.0,0.004144355555555555
0.066,0.0,0.0,0.0,0.0042372
0.067,0.0,0.0,0.0,0.004307688888888888
0.068,0.0,0.0,0.0,0.004355111111111111
0.069,0.0,0.0,0.0,0.004379022222222222
0.07,0.0,0.0,0.0,0.004379155555555556
0.071,0.0,0.0,0.0,0.004355555555555555
0.072,0.0,0.0,0.0,0.004308488888888889
0.073,0.0,0.0,0.0,0.004238444444444444
0.074,0.0,0.0,0.0,0.004146177777777777
0.075,0.0,0.0,0.0,0.0040328
0.076,0.0,0.0,0.0,0.0038994666666666666
0.077,0.0,0.0,0.0,0.003747777777777778
0.078,0.0,0.0,0.0,0.0035793777777777774
0.079,0.0,0.0,0.0,0.0033962666666666665
0.08,0.0,0.0,0.0,0.003200533333333333
0.081,0.0,0.0,0.0,0.0029944444444444445
0.082,0.0,0.0,0.0,0.0027803999999999997
0.083,0.0,0.0,0.0,0.0025610666666666666
0.084,0.0,0.0,0.0,0.0023390666666666666
0.085,0.0,0.0,0.0,0.0021171111111111113
0.086,0.0,0.0,0.0,0.0018981333333333331
0.087,0.0,0.0,0.0,0.0016849333333333332
0.088,0.0,0.0,0.0,0.0014804444444444444
0.089,0.0,0.0,0.0,0.0012876
0.09,0.0,0.0,0.0,0.0011092888888888889
0.091,0.0,0.0,0.0,0.0009483111111111111
0.092,0.0,0.0,0.0,0.0008073777777777777
0.093,0.0,0.0,0.0,0.0006890666666666666
0.094,0.0,0.0,0.0,0.000595511111111111
0.095,0.0,0.0,0.0,0.000528311111111111
0.096,0.0,0.0,0.0,0.0004881333333333333
0.097,0.0,0.0,0.0,0.00047395555555555547
0.098,0.0,0.0,0.0,0.00048199999999999995
0.099,0.0,0.0,0.0,0.0005020888888888889
0.1,0.0,0.0,0.0,0.0005132888888888888
0.0,0.001,0.0,0.0,-3.688888888888889e-07
0.001,0.001,1.8266666666666666e-05,-1.8266666666666666e-05,-3.102222222222222e-08
0.002,0.001,4.68e-05,-2.413333333333333e-05,-1.0755555555555555e-05
0.003,0.001,7.431333333333333e-05,-2.1e-05,-4.704444444444444e-05
0.004,0.001,9.076e-05,-1.2066666666666666e-05,-0.00010961333333333333
0.005,0.001,8.911333333333333e-05,1e-07,-0.0001939422222222222
0.006,0.001,6.573333333333332e-05,1.3799999999999998e-05,-0.00029532
0.007,0.001,1.9e-05,2.7999999999999996e-05,-0.0004093911111111111
0.008,0.001,-5.133333333333333e-05,4.2e-05,-0.0005321777777777777
0.009,0.001,-0.00014481999999999999,5.54e-05,-0.0006602222222222222
0.01,0.001,-0.0002603733333333333,6.793333333333332e-05,-0.0007905777777777777
0.011,0.001,-0.0003965733333333333,7.950666666666666e-05,-0.000920711111111111
0.012,0.001,-0.0005518533333333333,9.005333333333332e-05,-0.0010486666666666667
0.013,0.001,-0.0007245333333333332,9.957333333333332e-05,-0.0011727555555555555
0.014,0.001,-0.0009129333333333333,0.00010808666666666666,-0.0012916444444444444
0.015,0.001,-0.0011154666666666666,0.00011564,-0.001404311111111111
0.016,0.001,-0.0013304666666666665,0.0001223,-0.001509911111111111
0.017,0.001,-0.0015565333333333333,0.00012813333333333332,-0.0016077777777777776
0.018,0.001,-0.0017922666666666666,0.00013318666666666665,-0.001697422222222222
0.019,0.001,-0.0020364,0.00013754666666666664,-0.0017784444444444443
0.02,0.001,-0.0022876666666666666,0.00014124666666666665,-0.0018504888888888887
0.021,0.001,-0.0025450666666666667,0.00014435333333333333,-0.001913288888888889
0.022,0.001,-0.0028074,0.00014690666666666667,-0.001966622222222222
0.023,0.001,-0.0030738666666666665,0.00014893333333333334,-0.002010311111111111
